RecordId,RecordTimeSeconds,RecordTimeNanoSeconds,OrientationX,OrientationY,OrientationZ,OrientationW,AngularAccelerationX,AngularAccelerationY,AngularAccelerationZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,Roll,Pitch,Yaw,DeltaT,Velocityx,Velocityy,Velocityz
3298,1515079507,886693694,0.009976874,-0.004436209,-0.120723426,-0.99262619,-0.000785775,0.000217329,-0.014586942,0.114290975,0.200602055,-9.855365753,-1.073595677,0.642636008,13.86252133,10279908,4.157587832,4.53108751,-327.0626938
3299,1515079507,896925084,0.009983584,-0.004442219,-0.120720968,-0.992626429,-0.000474634,0.002993693,-0.01276001,0.123437278,0.193739831,-9.924863815,-1.074277641,0.643409843,13.86222817,10231390,4.158850767,4.533069738,-327.164239
3300,1515079507,907181461,0.00997772,-0.004448619,-0.12071792,-0.992626727,0.001364203,0.001607836,-0.013557213,0.122362301,0.182148784,-9.933702469,-1.073523884,0.644053408,13.86187279,10256377,4.160105761,4.534937924,-327.2661228
3301,1515079507,917474685,0.009975269,-0.004452239,-0.120717056,-0.992626905,0.000329259,0.003096589,-0.013527988,0.087781496,0.173221171,-9.864305496,-1.073195745,0.644430355,13.86177209,10293224,4.161009315,4.536720929,-327.3676583
3302,1515079507,927720600,0.009975858,-0.004453707,-0.120718151,-0.992626727,0.000346653,0.00101348,-0.012251623,0.134768724,0.182878077,-9.928952217,-1.07324167,0.644606675,13.86189634,10245915,4.162390144,4.538594682,-327.4693895
3303,1515079507,937945938,0.00997939,-0.004461967,-0.12071345,-0.992627263,-0.000197215,0.001361052,-0.014083933,0.13565591,0.165604413,-9.925322533,-1.073532401,0.645590077,13.86134427,10225338,4.163777272,4.540288043,-327.5708793
3304,1515079507,948203288,0.009977782,-0.004469102,-0.120708905,-0.99262774,0.001403984,0.001540428,-0.014273085,0.126789436,0.175846413,-9.919353485,-1.073253835,0.646374507,13.86081323,10257350,4.165077795,4.542091761,-327.6726255
3305,1515079507,953372451,0.0099812,-0.004476451,-0.120710611,-0.992627501,0.000849987,0.001916698,-0.013187021,0.097525343,0.195442751,-9.875131607,-1.07354007,0.647259602,13.86100172,5169163,4.16558192,4.543102037,-327.7236717
3306,1515079507,963629145,0.009980649,-0.004478393,-0.120707773,-0.9926278,-0.000706935,0.002139573,-0.014163557,0.133452356,0.181009263,-9.932768822,-1.073452324,0.647469717,13.860672,10256694,4.1669507,4.544958593,-327.8255491
3307,1515079507,973884762,0.009974912,-0.004496404,-0.120704539,-0.992628217,0.002012383,0.003221034,-0.013433186,0.146119297,0.185327157,-9.928380013,-1.072552969,0.64943579,13.86028636,10255617,4.168449243,4.546859238,-327.9273707
3308,1515079507,984237942,0.009974583,-0.00449794,-0.120704256,-0.992628217,0.000922436,0.000661625,-0.013562723,0.119353071,0.173746705,-9.879245758,-1.0724945,0.649605616,13.86025205,10353180,4.169684927,4.548658069,-328.0296523
3309,1515079507,994478217,0.009974361,-0.004494514,-0.120698489,-0.992628992,-9.35394E-05,0.001526824,-0.013147017,0.118747652,0.18060407,-9.903235435,-1.07252045,0.649206651,13.85959042,10240275,4.170900936,4.550507504,-328.1310642
3310,1515079508,4772538,0.009973025,-0.004500358,-0.120698504,-0.992628872,7.34307E-05,0.001948844,-0.013269706,0.137527302,0.181728959,-9.952641487,-1.072287541,0.649852906,13.85958619,10294321,4.172316686,4.55237828,-328.2335199
3311,1515079508,15024868,0.009977863,-0.004505903,-0.120695174,-0.99262929,-0.000928846,0.00265968,-0.01375464,0.102049775,0.196354613,-9.942902565,-1.072763638,0.650547013,13.85919469,10252330,4.173362934,4.554391372,-328.3354578
3312,1515079508,25298645,0.009976643,-0.004506429,-0.120691314,-0.992629766,0.002212359,0.002045877,-0.013464998,0.093514889,0.167134076,-9.92912674,-1.07262011,0.650585723,13.85874944,10273777,4.174323685,4.556108471,-328.4374674
3313,1515079508,35534857,0.009980355,-0.00450847,-0.120690487,-0.992629826,0.001081313,0.002451026,-0.013311033,0.13070111,0.180750042,-9.927770615,-1.07301479,0.650868324,13.8586498,10236212,4.175661569,4.557958666,-328.5390902
3314,1515079508,45763428,0.00997794,-0.004518487,-0.120688163,-0.992630124,0.000144122,0.000611438,-0.013790871,0.15730232,0.178349704,-9.945828438,-1.07260324,0.651971932,13.85837424,10228571,4.177270547,4.559782929,-328.6408218
3315,1515079508,56038175,0.009978973,-0.004516262,-0.12068902,-0.992629945,0.000551371,0.000489855,-0.013165165,0.113682486,0.175261155,-9.943738937,-1.07275083,0.651734009,13.85847354,10274747,4.178438606,4.561583693,-328.7429912
3316,1515079508,66292250,0.009977749,-0.004509688,-0.120687835,-0.992630124,2.65503E-05,0.00107655,-0.013488395,0.121562392,0.212643787,-9.891345024,-1.072703082,0.650968016,13.85834354,10254075,4.179685116,4.563764158,-328.8444178
3317,1515079508,76488335,0.009984047,-0.004512908,-0.120683357,-0.992630601,-0.0010685,0.001535401,-0.014072888,0.14110899,0.191201031,-9.90137291,-1.073378114,0.651416494,13.8578198,10196085,4.181123875,4.56571366,-328.945373
3318,1515079508,86731690,0.009989694,-0.004530637,-0.120678864,-0.992631018,0.000139734,0.002912352,-0.013705941,0.148599505,0.210094407,-9.902862549,-1.07377857,0.653506428,13.85728131,10243355,4.182646033,4.567865732,-329.0468116
3319,1515079508,96983190,0.009991843,-0.004534008,-0.120675266,-0.992631435,0.001522754,0.001185632,-0.013275726,0.123680748,0.209862441,-9.938289642,-1.07397893,0.653915762,13.85686163,10251500,4.183913946,4.570017137,-329.148694
3320,1515079508,107258135,0.009988508,-0.004529117,-0.120674059,-0.992631614,-0.00035279,-0.000603707,-0.013600492,0.132778853,0.179490879,-9.91924572,-1.073667848,0.65331189,13.85672863,10274945,4.185278241,4.571861396,-329.2506137
3321,1515079508,117504827,0.009988685,-0.004536576,-0.120673217,-0.992631674,0.000399232,0.001237541,-0.013514647,0.154570997,0.204357281,-9.907277107,-1.073585493,0.654161949,13.85662435,10246692,4.186862083,4.573955382,-329.3521305
3322,1515079508,127798000,0.009989447,-0.004538133,-0.120670892,-0.992631972,0.000321682,-1.82539E-05,-0.013427988,0.105747536,0.195968911,-9.942728043,-1.073652221,0.654347113,13.85635449,10293173,4.18795056,4.575972524,-329.4544727
3323,1515079508,138067975,0.009992883,-0.004534168,-0.12066941,-0.992632091,-0.000580981,0.00117874,-0.013424768,0.105497278,0.155226022,-9.926271439,-1.074098779,0.653941886,13.8561842,10269975,4.189034015,4.577566691,-329.5564153
3324,1515079508,143228686,0.009991569,-0.004548065,-0.120662078,-0.992632985,0.000591631,0.002664983,-0.014961032,0.151707292,0.182002902,-9.928139687,-1.073762228,0.655496709,13.85532662,5160711,4.189816932,4.578505955,-329.6076515
3325,1515079508,153450898,0.009993119,-0.004562542,-0.120662764,-0.992632747,0.000442366,0.001919074,-0.013309148,0.132742167,0.199324086,-9.959680557,-1.073738168,0.657165581,13.8553904,10222212,4.191173851,4.580543488,-329.7094615
3326,1515079508,163676062,0.009988523,-0.004557089,-0.120655254,-0.99263382,0.001552646,0.000600671,-0.015071393,0.099355981,0.164773583,-9.927202225,-1.073295668,0.656473698,13.85453263,10225164,4.192189782,4.582228325,-329.8109688
3327,1515079508,173896483,0.009986021,-0.0045487,-0.120653786,-0.992633998,0.001377655,-0.000240208,-0.013927505,0.118367553,0.218219936,-9.882610321,-1.073127727,0.655483179,13.8543717,10220421,4.193399548,4.584458625,-329.9119732
3328,1515079508,184109120,0.009991439,-0.004563083,-0.120652117,-0.992634058,0.000983912,0.002182122,-0.014584966,0.128497466,0.196819723,-9.887491226,-1.0735466,0.657192449,13.85416199,10212637,4.194711846,4.586468673,-330.0129506
3329,1515079508,194378235,0.009986623,-0.004562434,-0.12064983,-0.992634416,0.000575351,0.000718203,-0.014447828,0.113513388,0.177209929,-9.980408669,-1.073009233,0.657049536,13.85390202,10269115,4.195877528,4.588288463,-330.1154405
3330,1515079508,204644583,0.009984282,-0.004558462,-0.120648578,-0.992634654,0.001083335,0.001380626,-0.01315679,0.078399181,0.191222385,-9.943294525,-1.072798598,0.656564011,13.8537633,10266348,4.196682401,4.590251618,-330.2175218
3331,1515079508,214911619,0.009986766,-0.004557018,-0.120646149,-0.992634892,3.88887E-05,0.000748629,-0.013551999,0.156035751,0.152832463,-9.888084412,-1.073102672,0.656431487,13.85348214,10267036,4.198284426,4.591820754,-330.3190432
3332,1515079508,225181413,0.009984319,-0.004565819,-0.120641865,-0.992635369,0.00094371,0.001822616,-0.014237128,0.153542757,0.177012607,-9.868870735,-1.072705603,0.657394166,13.85298068,10269794,4.199861279,4.593638638,-330.4203944
3333,1515079508,235431077,0.009982555,-0.00457043,-0.120640859,-0.992635489,0.00065485,0.002039422,-0.012963903,0.114622965,0.181832314,-9.959156036,-1.072441923,0.657893213,13.85286146,10249664,4.201036125,4.595502358,-330.5224724
3334,1515079508,245670665,0.009983322,-0.004572526,-0.12063729,-0.992635906,-0.000371505,0.003032395,-0.01452645,0.112594761,0.169879824,-9.883756638,-1.072502548,0.65813837,13.85244708,10239588,4.202189049,4.597241857,-330.623678
3335,1515079508,255910982,0.00998329,-0.004574126,-0.120635659,-0.992636144,0.000158525,0.000544548,-0.013458077,0.166594416,0.185546026,-9.868551254,-1.072477994,0.658318147,13.8522579,10240317,4.203895029,4.599141907,-330.7247351
3336,1515079508,266100851,0.009979757,-0.004575795,-0.120631061,-0.99263674,0.001569206,-0.001001955,-0.014827004,0.133764356,0.197643235,-9.909603119,-1.072056122,0.658454269,13.85172811,10189869,4.20525807,4.601155866,-330.8257127
3337,1515079508,276302251,0.009981098,-0.004575673,-0.120629631,-0.992636919,0.000359063,0.00178951,-0.013391932,0.067474604,0.183189183,-9.993490219,-1.072211243,0.658457374,13.85156247,10201400,4.205946406,4.603024652,-330.9276603
3338,1515079508,286528593,0.009978846,-0.004573977,-0.1206256,-0.992637455,0.001715862,0.001296509,-0.014178459,0.098206848,0.196083978,-9.903810501,-1.071981155,0.658228993,13.85110041,10226342,4.206950703,4.605029874,-331.02894
3339,1515079508,296749949,0.009977585,-0.004580475,-0.120624341,-0.992637575,-3.43905E-05,0.001599408,-0.014036605,0.16236797,0.197848916,-9.856240273,-1.071748789,0.658949401,13.85094966,10221356,4.208610323,4.607052158,-331.1296842
3340,1515079508,307016338,0.009982335,-0.004586215,-0.120622963,-0.992637634,0.001436862,0.000577479,-0.013509698,0.122432038,0.193356648,-9.944252014,-1.072210896,0.6596664,13.85078175,10266389,4.209867258,4.609037233,-331.2317757
3341,1515079508,317268503,0.00998262,-0.004580283,-0.120619535,-0.992638111,0.000683036,0.000463642,-0.012832672,0.097485915,0.168122843,-9.967801094,-1.072327528,0.658991918,13.85039189,10252165,4.2108667,4.610760856,-331.3339673
3342,1515079508,327489133,0.009985784,-0.00457319,-0.120616294,-0.992638528,-0.000632994,-0.000537509,-0.014048334,0.141469166,0.217251867,-9.830421448,-1.07278756,0.658225244,13.85002256,10220630,4.212312604,4.612981307,-331.4344404
3343,1515079508,337684033,0.009990809,-0.004575006,-0.120614879,-0.992638588,-0.000126523,0.001047063,-0.013730312,0.160938203,0.189345062,-9.827632904,-1.073334979,0.658499748,13.84985352,10194900,4.213953353,4.614911661,-331.5346321
3344,1515079508,347918398,0.009984309,-0.004582389,-0.120611168,-0.992639065,0.002523605,0.002434514,-0.014269117,0.121212535,0.165246606,-10.01194572,-1.072496065,0.659245723,13.84942252,10234365,4.215193886,4.616602855,-331.637098
3345,1515079508,353055887,0.009989861,-0.004581808,-0.120606996,-0.992639482,-0.000580367,0.000580635,-0.014072213,0.09559308,0.21048449,-9.95223999,-1.073138507,0.659251856,13.84893736,5137489,4.215684995,4.617684216,-331.6882275
3346,1515079508,363269948,0.009990388,-0.004585173,-0.120610192,-0.992639124,0.001361337,0.001297936,-0.012747188,0.133372888,0.192463458,-9.787774086,-1.073149855,0.659645374,13.84930357,10214061,4.217047273,4.61965005,-331.7882004
3347,1515079508,373471620,0.009996387,-0.004586043,-0.12060453,-0.99263978,0.000220574,7.64682E-05,-0.013800331,0.177334011,0.19963339,-9.915852547,-1.073824201,0.659821107,13.84864568,10201672,4.218856377,4.621686644,-331.8893587
3348,1515079508,383763549,0.009993076,-0.004579926,-0.12060146,-0.992640197,0.001198961,0.0001961,-0.014488716,0.08705961,0.20799166,-10.02170944,-1.073533987,0.659076269,13.84829889,10291929,4.219752388,4.62382728,-331.9925014
3349,1515079508,394027953,0.009994628,-0.004579028,-0.120602772,-0.992639959,-0.000321809,0.002018517,-0.012506504,0.092568502,0.199121118,-9.905483246,-1.073721964,0.658996855,13.84844918,10264404,4.220702549,4.625871139,-332.0941753
3350,1515079508,404296991,0.009997898,-0.004584081,-0.120604165,-0.99263978,0.000336087,0.001200878,-0.01314676,0.161831751,0.195895433,-9.786887169,-1.074023339,0.659618398,13.84860386,10269038,4.222364405,4.627882797,-332.1946772
3351,1515079508,414588952,0.00999542,-0.004587985,-0.120603606,-0.99263984,0.001393606,-8.23137E-05,-0.013557678,0.147356316,0.215757519,-9.977811813,-1.073687962,0.660027664,13.84853715,10291961,4.22388099,4.630103365,-332.2973685
3352,1515079508,424817936,0.009998282,-0.004583736,-0.12060196,-0.992640018,0.000399778,-9.63401E-05,-0.013831498,0.071094796,0.156462178,-10.02945995,-1.074073289,0.659582114,13.84834899,10228984,4.224608218,4.631703814,-332.3999597
3353,1515079508,434990180,0.009999876,-0.004585958,-0.120594792,-0.992640853,0.001135067,0.002773548,-0.013793767,0.121327654,0.183165759,-9.841013908,-1.074228667,0.659849036,13.8475184,10172244,4.225842392,4.633567021,-332.5000649
3354,1515079508,445154583,0.010000893,-0.004586609,-0.120593421,-0.992641032,-0.000161601,0.001123881,-0.014079281,0.188335314,0.210632607,-9.819749832,-1.074336317,0.659935722,13.84735924,10164403,4.227756709,4.635707976,-332.5998768
3355,1515079508,455318624,0.010004424,-0.004589705,-0.120591134,-0.99264127,-0.000563124,-0.000200434,-0.013681313,0.138062254,0.177454084,-9.99565506,-1.074696897,0.660334186,13.8470902,10164041,4.229159979,4.637511626,-332.701473
3356,1515079508,465508635,0.010005006,-0.004590976,-0.120587662,-0.992641687,0.000168346,0.001323877,-0.013407817,0.040258288,0.17767565,-9.965871811,-1.07474779,0.660483016,13.84668796,10190011,4.229570211,4.639322143,-332.8030254
3357,1515079508,475707003,0.010000906,-0.00459151,-0.120585419,-0.992641985,0.001353856,0.002172932,-0.013357094,0.133820429,0.214217842,-9.801430702,-1.074275479,0.66048476,13.84643106,10198368,4.230934961,4.641506815,-332.902984
3358,1515079508,486027538,0.010000478,-0.004596188,-0.120583795,-0.992642164,0.000331751,0.001118354,-0.014497867,0.1844697,0.170330942,-9.875163078,-1.074163365,0.661009186,13.84623952,10320535,4.232838787,4.643264722,-333.0049009
3359,1515079508,496321166,0.009997585,-0.004593442,-0.120579973,-0.992642641,0.000893688,-0.000535557,-0.014301156,0.075348064,0.154547721,-10.00012589,-1.073874576,0.660652697,13.84580232,10293628,4.233614392,4.644855578,-333.1078385
3360,1515079508,506603806,0.009998839,-0.004588586,-0.120578848,-0.99264282,0.001159109,0.000578152,-0.012822771,0.082495846,0.186073035,-9.875386238,-1.074085094,0.660116501,13.84567655,10282640,4.234462667,4.646768901,-333.2093835
3361,1515079508,516870732,0.009997597,-0.00459245,-0.120577976,-0.992642879,0.00080377,0.000668886,-0.013186409,0.183125436,0.170572385,-9.804859161,-1.073890961,0.660537873,13.84557262,10266926,4.236342803,4.648520155,-333.3100493
3362,1515079508,527130117,0.009993493,-0.004599959,-0.120575421,-0.992643237,0.001002358,0.000433947,-0.013709029,0.201180935,0.207309827,-9.940608978,-1.073322133,0.661332643,13.84527389,10259385,4.238406795,4.650647026,-333.4120338
3363,1515079508,537379786,0.009998816,-0.004594849,-0.120572604,-0.992643535,-0.000458454,0.000209882,-0.013359314,0.079546496,0.166763663,-10.00150585,-1.074000151,0.660821819,13.84494987,10249669,4.239222121,4.652356298,-333.514546
3364,1515079508,547613695,0.009997851,-0.00459231,-0.120569482,-0.992643893,0.000812283,0.001691597,-0.013451569,0.100307778,0.197898179,-9.884368896,-1.073927447,0.660516296,13.8445919,10233909,4.240248661,4.65438157,-333.6157017
3365,1515079508,552804727,0.010000883,-0.004598146,-0.120570458,-0.992643774,0.000502344,0.001086316,-0.013132565,0.192922458,0.200623468,-9.872871399,-1.074191209,0.661223081,13.84469798,5191032,4.241250128,4.655423013,-333.6669521
3366,1515079508,563032522,0.010005774,-0.004608991,-0.120562345,-0.992644608,0.000133316,0.002410978,-0.014692417,0.152248204,0.198022023,-9.978448868,-1.074603375,0.662515464,13.84374752,10227795,4.242807291,4.657448342,-333.7690096
3367,1515079508,573284930,0.010005933,-0.00461123,-0.120560586,-0.992644846,-0.000384708,0.003097901,-0.01303261,0.057022989,0.189740866,-10.00026035,-1.074591801,0.662770569,13.84354287,10252408,4.243391914,4.659393642,-333.8715364
3368,1515079508,583565783,0.010001955,-0.004609314,-0.120561987,-0.992644727,0.002355088,0.000392205,-0.01235346,0.145698369,0.202195629,-9.857096672,-1.074164679,0.66249911,13.84370893,10280853,4.244889818,4.661472386,-333.9728757
3369,1515079508,593851585,0.010003225,-0.004611719,-0.120554999,-0.992645562,-0.000153821,-0.001110352,-0.015192822,0.175247103,0.18872796,-9.845831871,-1.074280682,0.662782744,13.84289929,10285802,4.246692375,4.663413604,-334.074148
3370,1515079508,604134344,0.010002061,-0.004616164,-0.120551974,-0.992645919,0.000340966,0.000197974,-0.014559117,0.102080591,0.176850855,-10.03949165,-1.074088928,0.663269,13.84254676,10282759,4.247742045,4.665232119,-334.1773817
3371,1515079508,614387402,0.010001173,-0.004617505,-0.120549731,-0.992646217,0.000681535,0.002336482,-0.013926974,0.062641546,0.198276132,-9.899856567,-1.073970973,0.663406885,13.84228753,10253058,4.248384312,4.667265056,-334.2788855
3372,1515079508,624618931,0.010004776,-0.004619491,-0.12054377,-0.992646873,-0.000128612,0.001943717,-0.014277796,0.187463269,0.185561597,-9.837036133,-1.074357361,0.66367609,13.84159501,10231529,4.250302348,4.669163635,-334.3795334
3373,1515079508,634903040,0.010006035,-0.004630925,-0.120543912,-0.992646754,7.56926E-05,0.002047151,-0.013754858,0.190509051,0.174761444,-9.896416664,-1.074342726,0.664994206,13.84159951,10284109,4.252261564,4.6709609,-334.4813092
3374,1515079508,645154564,0.010005839,-0.004633981,-0.120540842,-0.992647171,0.000579837,0.001155468,-0.013892074,0.109538116,0.190983683,-10.01028442,-1.074280425,0.665335914,13.84124324,10251524,4.253384497,4.672918774,-334.5839299
3375,1515079508,655379602,0.010007428,-0.004631087,-0.120538235,-0.992647409,-0.000574953,0.002072556,-0.014387721,0.088316001,0.186827451,-9.921675682,-1.07450278,0.665025724,13.84094284,10225038,4.254287531,4.674829092,-334.6853794
3376,1515079508,665601996,0.010006935,-0.004630395,-0.120540142,-0.992647231,0.00098473,0.001285346,-0.014004563,0.172991633,0.207111865,-9.851739883,-1.074455044,0.664942347,13.84116457,10222394,4.25605592,4.676946271,-334.7860878
